STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,COMP_BREAKDOWN_1_ID,COMP_BREAKDOWN_1_NAME,COMP_BREAKDOWN_2_ID,COMP_BREAKDOWN_2_NAME,COMP_BREAKDOWN_3_ID,COMP_BREAKDOWN_3_NAME,TIME_PERIOD,OBS_VALUE,AGG_METHOD_ID,AGG_METHOD_NAME,DECIMALS_ID,DECIMALS_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,COMMENT_TS,UNIT_MULT_ID,UNIT_MULT_NAME,DATA_SOURCE_ID,DATA_SOURCE_NAME,UNIT_TYPE_ID,UNIT_TYPE_NAME,TIME_FORMAT_ID,TIME_FORMAT_NAME,COMMENT_OBS,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,16.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,321.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,13.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYC,Seychelles,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,5.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,588.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,8.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,5.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,5.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLB,Solomon Islands,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,141.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SOM,Somalia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,761.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZAF,South Africa,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,141.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSD,South Sudan,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1225.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,30.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,80.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VCT,St. Vincent and the Grenadines,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,36.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SDN,Sudan,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,298.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SUR,Suriname,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,125.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHE,Switzerland,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYR,Syrian Arab Republic,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,30.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TJK,Tajikistan,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,20.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,330.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,THA,Thailand,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,30.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLS,Timor-Leste,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,285.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TGO,Togo,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,441.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TON,Tonga,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,86.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,31.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,40.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,19.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TKM,Turkmenistan,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UGA,Uganda,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,319.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UKR,Ukraine,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,11.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,9.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,8.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,17.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,URY,Uruguay,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,17.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UZB,Uzbekistan,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,31.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VUT,Vanuatu,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,92.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VEN,"Venezuela, RB",WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,126.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VNM,Viet Nam,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,52.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSE,West Bank and Gaza,WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,26.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,YEM,"Yemen, Rep.",WB_WDI_SH_STA_MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,DT_10P5BR_L,Deaths per 100 000 live births,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,164.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
